docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text
110CYL069,ula,16,2473,2552,79.0,2.0,"On his way home, he shares the story with four people at a street corner."
110CYL069,ula,17,3071,3135,64.0,2.0,Just like the impact Goodwill's work has on our community.
110CYL069,ula,18,2001,2166,165.0,3.0,A participant in a Goodwill program rushes back from a job interview to share the results with his classmates in our desktop publishing training program.
110CYL069,ula,19,3410,3452,42.0,3.0,Your support helps provide real solutions.
110CYL069,ula,20,1969,1986,17.0,2.0,I know you can...
110CYL069,ula,21,299,313,14.0,1.0,Neither do we.
110CYL069,ula,22,1987,1993,6.0,0.0,I did.
110CYL069,ula,23,3239,3329,90.0,2.0,The people who can benefit most directly from your generosity have no time to waste.
110CYL069,ula,24,1479,1555,76.0,1.0,Tax dollars that would have been spent on public assistance are saved.
110CYL069,ula,25,2553,2597,44.0,0.0,At the next corner he tells five more.
110CYL069,ula,26,1403,1478,75.0,4.0,Parents act as role models of self-sufficiency instead of dependency.
110CYL069,ula,27,2834,2896,62.0,2.0,"Eventually, he turns your support into a payoff for all of us."
110CYL069,ula,28,1938,1968,30.0,2.0,You can get off welfare.
110CYL069,ula,29,2956,2998,42.0,0.0,These people and their successes are real.
110CYL069,ula,30,3591,3636,45.0,0.0,Jack Dustman Board Member and Former Chairman
110CYL069,ula,31,546,683,137.0,5.0,"The gift that I am asking you to make will be used to continue our mission of helping people prepare for, find and keep jobs."
110CYL069,ula,32,3142,3152,10.0,2.0,Real work.
110CYL069,ula,33,972,1146,174.0,6.0,"While I appreciate U.S. News & World Report's endorsement, the true value of your support is measured by the way Goodwill takes on problems that affect all of us."
110CYL069,ula,34,3167,3232,65.0,3.0,A real difference in people's lives -- in all of our lives.
110CYL069,ula,35,268,292,24.0,2.0,He has no time to waste.
110CYL069,ula,36,514,545,31.0,3.0,And we don't waste money.
110CYL069,ula,37,1639,1936,297.0,6.0,"At Goodwill, it is the hard work of staff and those who benefit from our services that produces the kind of inspiring results I see every day: A Goodwill staff member addresses a group of welfare recipients: ""You can earn the money to support yourself and your family,"" she says."
110CYL069,ula,38,19,207,188.0,0.0,"November 15, 1996 Dear Personal Donor: In the short while since Goodwill helped him find his job, Robert has learned to thoroughly clean a motel room in about 40 minutes."
110CYL069,ula,39,3560,3570,10.0,2.0,"Sincerely,"
110CYL070,ula,0,1135,1182,47.0,2.0,Everyone benefits from the work we do together.
110CYL070,ula,1,265,372,107.0,5.0,We've expanded Goodwill's proven methods to towns and neighborhoods where they are needed most.
110CYL070,ula,2,1183,1215,32.0,0.0,Many people need our help.
110CYL070,ula,3,628,641,13.0,0.0,Everyone has.
110CYL070,ula,4,1265,1319,54.0,5.0,Support Goodwill with a generous donation today.
110CYL070,ula,5,1102,1128,26.0,2.0,So our work must continue.
110CYL070,ula,6,1014,1101,87.0,4.0,And there are a lot of people who face these challenges every day of their lives.
110CYL070,ula,7,379,419,40.0,2.0,"Of course, we've played different roles."
110CYL070,ula,8,588,627,39.0,4.0,Who has benefited from our partnership?
110CYL070,ula,9,1326,1372,46.0,0.0,"Sincerely, James M. McClelland President"
110CYL070,ula,10,19,129,110.0,3.0,"December 10, 1996 Dear Mailhouse donor reminder: You and I have done some important work together."
110CYL070,ula,11,1222,1264,42.0,4.0,Please continue our important partnership.
110CYL070,ula,12,642,834,192.0,6.0,"When you and I help somebody find a job, one more person joins the ranks of tax payers, fewer tax dollars are spent on public assistance and businesses gain another consumer."
110CYL070,ula,13,500,581,81.0,2.0,Goodwill has devised the programs that turned your investment into results.
110CYL070,ula,14,189,264,75.0,0.0,We've found ways for people with disabilities to enter the workforce.
110CYL070,ula,15,136,188,52.0,2.0,We've helped people break free of the welfare cycle.
110CYL070,ula,16,841,1013,172.0,3.0,"There are a lot of barriers that keep people from working: physical and mental disabilities, history of welfare dependency and lack of education or self-esteem."
110CYL070,ula,17,420,499,79.0,2.0,You have helped make Goodwill's work possible with your previous support.
110CYL071,ula,0,1414,1549,135.0,4.0,"With support from people like you, they can overcome their barriers and earn success and the self-sufficiency that comes with it."
110CYL071,ula,1,247,284,37.0,0.0,Michael was born with cerebral palsy.
110CYL071,ula,2,400,459,59.0,0.0,For several years he performed packaging and clerical work.
110CYL071,ula,3,559,607,48.0,2.0,For 18 long months Michael could not find a job.
110CYL071,ula,4,1170,1226,56.0,0.0,Now his goals are set on moving up in the company.
110CYL071,ula,5,1839,1957,118.0,0.0,Their successes at work also saved taxpayers more than three-quarters of a million dollars in public assistance.
110CYL071,ula,6,608,666,58.0,2.0,He resorted to public assistance dollars to survive.
110CYL071,ula,7,19,95,76.0,3.0,"November 15, 1994 Dear , Think of your greatest accomplishments."
110CYL071,ula,8,286,393,107.0,0.0,"Upon entering the work force, he discovered few job opportunities that seemed to match his abilities."
110CYL071,ula,9,176,240,64.0,4.0,Michael Sims felt that way at age 39 -- the day he earned a job.
110CYL071,ula,10,96,169,73.0,4.0,Think of the joy and success they bring to you and your loved ones.
110CYL071,ula,11,1964,2033,69.0,0.0,"The savings are counted in more ways than dollars and cents, however."
110CYL071,ula,12,1283,1341,58.0,0.0,"Like Michael, they share two common characteristics."
110CYL071,ula,13,1616,1721,105.0,0.0,Individual successes at Goodwill mean fewer persons receiving public support and more paying taxes.
110CYL071,ula,14,2619,2797,178.0,0.0,"For every dollar of public support Goodwill received last year, we returned $1.59 to the community in the form of earned wages and reduced public assistance payments."
110CYL071,ula,15,988,1109,121.0,0.0,"As the Clubhouse Monitor at Bent Tree Apartments, he now provides customer service for 50 to 60 tenants each night."
110CYL071,ula,16,901,987,86.0,0.0,"After three interviews, Michael proved that he was the right person for the job."
110CYL071,ula,17,460,552,92.0,0.0,His most recent job lasted only a year before cut-backs eliminated his position.
110CYL071,ula,18,1342,1407,65.0,2.0,They face some barrier to employment and they want to work.
110CYL071,ula,19,2272,2324,52.0,0.0,Won't you help make all of these successes possible?
110CYL071,ula,20,2040,2265,225.0,3.0,"The families of the new wage earners may feel the accomplishment in terms of a house to live in, money to purchase food -- without food stamps -- and the beginning of a family focused on success, not hopelessness."
110CYL071,ula,21,1116,1169,53.0,2.0,"At last, he has found success in a job that he loves."
110CYL071,ula,22,707,894,187.0,6.0,"At Goodwill, Michael's counselors felt that his personable demeanor could be a major attribute and identified for him a possible job-match where his people skills could shine."
110CYL071,ula,23,667,700,33.0,2.0,"Finally, Michael called Goodwill."
110CYL071,ula,24,1233,1282,49.0,0.0,"Every year, thousands of people come to Goodwill."
110CYL071,ula,25,2325,2393,68.0,0.0,Please send the largest contribution you can comfortably make.
110CYL071,ula,26,2527,2618,91.0,2.0,"Sincerely, James M. McClelland President P.S. Your gift will make a difference."
110CYL071,ula,27,1722,1832,110.0,0.0,"Last year, participants in Goodwill programs earned --and paid taxes on -- wages of nearly $3.5 million."
110CYL071,ula,28,2394,2520,126.0,2.0,Your gift will help give new meaning to the word success -- for people who have seldom had reason to use the word.
110CYL071,ula,29,1550,1609,59.0,2.0,And then the pay-off begins for the entire community.
110CYL072,ula,0,643,722,79.0,0.0,We need your support to continue getting people off of public assistance.
110CYL072,ula,1,131,265,134.0,2.0,Their complaint: the system discourages working because unemployment provides benefits that many entry-level jobs don't include.
110CYL072,ula,2,272,314,42.0,0.0,That's where you --and Goodwill --come in.
110CYL072,ula,3,853,863,10.0,0.0,Right now.
110CYL072,ula,4,756,836,80.0,3.0,And welfare reform is an uncertain solution with an unknown starting date.
110CYL072,ula,5,729,755,26.0,2.0,Welfare is not the answer.
110CYL072,ula,6,526,642,116.0,4.0,"While the debate on welfare reform is gathering like a storm at sea, the people who need jobs are floundering."
110CYL072,ula,7,414,519,105.0,0.0,"Last year, Goodwill placed 511 people in jobs, more than double the number we placed in 1993."
110CYL072,ula,8,870,925,55.0,0.0,Please give the largest gift you can to Goodwill today.
110CYL072,ula,9,315,413,98.0,0.0,We help people train for and find jobs that make it possible for them to get off of welfare.
110CYL072,ula,10,932,970,38.0,0.0,"Sincerely, Jack Dustman Chairman"
110CYL072,ula,11,19,124,105.0,0.0,Some of the strongest critics of our welfare system are the people who have become dependent on it.
110CYL072,ula,12,837,852,15.0,1.0,Goodwill works.
110CYL200,ula,0,2396,2492,96.0,0.0,Please make an investment in the stability of our community by sending a gift to Goodwill.
110CYL200,ula,1,19,210,191.0,2.0,"March 17, 2000 Name Address City, ST, Zip Dear Name: When Jerry was released from prison, he knew it would take hard work and determination to straighten out his life."
110CYL200,ula,2,2049,2114,65.0,1.0,"For as long as he needs it, Goodwill will continue to help."
110CYL200,ula,3,1676,1704,28.0,0.0,More than 100 were homeless.
110CYL200,ula,4,482,589,107.0,0.0,He went to the Center Township Trustee for food stamps until he could find a job and a place to live.
110CYL200,ula,5,1711,1805,94.0,2.0,"But Goodwill offers hope even to people with numerous obstacles to overcome, like Jerry."
110CYL200,ula,6,1430,1569,139.0,0.0,"Of the more than 42,000 people Goodwill served in 1999, over 5,000 of them have multiple barriers to finding and keeping a job."
110CYL200,ula,7,2493,2542,49.0,3.0,Your generosity will help people help themselves.
110CYL200,ula,8,1612,1669,57.0,0.0,"Some are blind, deaf or have other physical disabilities."
110CYL200,ula,9,590,725,135.0,0.0,The Trustee referred him to the Blue Triangle where he consulted Goodwill's Career Academy staff for job search assistance.
110CYL200,ula,10,390,481,91.0,2.0,Reality hit when he was unable to reconcile with his wife and ended up on the street.
110CYL200,ula,11,2283,2389,106.0,3.0,"And, with your assistance, Goodwill can help employers develop resources to keep workers on the job."
110CYL200,ula,12,211,383,172.0,4.0,"He knew he had made a bad mistake, but despite his commitment to rebuilding his life, he just didn't count on the obstacles that would be thrown up in his path."
110CYL200,ula,13,732,788,56.0,0.0,Jerry's Goodwill caseworker found him a job immediately.
110CYL200,ula,14,1806,2048,242.0,1.0,"With a promising new job at a plastic injection molding manufacturer, his legal troubles in check and a safe place to live, Jerry can get on with the business of building a life for himself and contributing to his community."
110CYL200,ula,15,834,947,113.0,0.0,"The seasonal construction job he obtained soon ended, and he returned to Career Academy for help once more."
110CYL200,ula,16,789,833,44.0,0.0,But Jerry's troubles didn't end there.
110CYL200,ula,17,2121,2282,161.0,4.0,Your support of Goodwill will provide job training and placement services to help the hardest to serve in central Indiana find meaningful employment.
110CYL200,ula,18,2549,2595,46.0,0.0,"Sincerely, James M. McClelland President"
110CYL200,ula,19,1291,1429,138.0,2.0,"With unemployment at its lowest point in years in central Indiana, many people still have a hard time finding meaningful employment."
110CYL200,ula,20,1084,1284,200.0,0.0,"It took some time and hard work, but with the help of Goodwill, Jerry was able to work out a payment plan with the prosecutor's office, find housing and conduct a more thorough job search."
110CYL200,ula,21,948,1077,129.0,0.0,"Unemployed, homeless and with a prison record, Jerry now faced going back to prison for failure to pay child support."
110CYL200,ula,22,1570,1611,41.0,0.0,"Some, like Jerry, are ex-offenders."
112C-L012,ula,0,935,1230,295.0,0.0,"Possession of a high school diploma or GED Proof of meeting these, two staff reference letters and an essay stating why they should receive a grant and how it will be used are all reviewed by a Pleasant Run panel, which determines if the applicant merits the funds."
112C-L012,ula,1,19,184,165.0,2.0,"June 21, 1999 Name Address City, ST Zip Dear , Do you remember the combination of elation and apprehension you felt when you first left home?"
112C-L012,ula,2,1345,1563,218.0,2.0,"Because Pleasant Run is the only ""family"" for so many, our Emancipation Fund is one way we can help a young person take the first steps into his or her new life as an independent and productive adult."
112C-L012,ula,3,820,875,55.0,0.0,Successful completion of all life skills tests 3.
112C-L012,ula,4,795,819,24.0,0.0,Release by the courts 2.
112C-L012,ula,5,876,934,58.0,0.0,Positive termination of his or her Pleasant Run program 4.
112C-L012,ula,6,185,256,71.0,0.0,The young adults who leave Pleasant Run have those same feelings.
112C-L012,ula,7,410,635,225.0,2.0,"To help them establish themselves in the community, the Pleasant Run Emancipation fund was begun in 1993 by private donors who wanted to provide a measure of financial support for those leaving our programs."
112C-L012,ula,8,642,788,146.0,0.0,Individuals who are being emancipated are eligible to receive up to $500 from the Fund if they formally apply and meet four requirements: 1.
112C-L012,ula,9,313,403,90.0,0.0,"Many need furniture, linens and other basic necessities to begin lives on their own."
112C-L012,ula,10,1626,1769,143.0,0.0,Please take a few minutes to send a donation to help one or more of our children successfully cross that threshold into the future.
112C-L012,ula,11,1776,1821,45.0,2.0,"Sincerely, Mary Roth Executive Director"
112C-L012,ula,12,1237,1338,101.0,0.0,"Such fund are often used for college tuition, vocational training or a deposit on an apartment."
112C-L012,ula,13,1570,1625,55.0,0.0,"Without private donor support, this Fund doesn't exist."
112C-L012,ula,14,257,306,49.0,0.0,Very few have family support to get them started.
112C-L013,ula,0,1965,2040,75.0,4.0,"Often it is a long, hard struggle, but the results are well worth it."
112C-L013,ula,1,1258,1344,86.0,0.0,"Some come from families where, through therapy, there is hope for reunification."
112C-L013,ula,2,2313,2389,76.0,1.0,Your gift will give children and families hope for improved tomorrows.
112C-L013,ula,3,254,380,126.0,0.0,"Older kids, like Tracy and Kerry, left homeless after a recent murder-suicide in Indianapolis claimed Mom and Dad."
112C-L013,ula,4,2236,2312,76.0,0.0,"Please ""help good kids get better"" by sending us a contribution today."
112C-L013,ula,5,1345,1449,104.0,0.0,"For others, ""families"" are the counselors are housemates at the group homes where they live."
112C-L013,ula,6,550,575,25.0,0.0,There are thousands more.
112C-L013,ula,7,1852,1964,112.0,0.0,"They welcome the chance to belong, to become self- sufficient, to regain their self-esteem and confidence."
112C-L013,ula,8,531,543,12.0,2.0,Real people!
112C-L013,ula,9,19,150,131.0,2.0,"November 27, 1995 Dear Friend: What kind of people benefit by your contribution to Pleasant Run Children's Homes?"
112C-L013,ula,10,2163,2235,72.0,0.0,"The Funding sources are shrinking, but the needs grow explosively."
112C-L013,ula,11,157,253,96.0,0.0,"Little ones, like Baby Jessica, caught in the struggle between adoptive and birth parents."
112C-L013,ula,12,1534,1592,58.0,0.0,In 1994 Pleasant Run served 346 children and 125 families.
112C-L013,ula,13,974,1054,80.0,0.0,Pleasant Run Children's Homes began serving children nearly 130 years ago.
112C-L013,ula,14,1699,1851,152.0,0.0,"The children and families who come to Pleasant Run are given the opportunity to become happy, loving, and productive members of our society."
112C-L013,ula,15,381,530,149.0,0.0,"Young adults, like Mary T., a jobless mother of three, trying desperately to keep her kids out of trouble in a crime-ridden neighborhood."
112C-L013,ula,16,576,653,77.0,2.0,"Families are being torn apart, and too often, children are the victims."
112C-L013,ula,17,1657,1698,41.0,0.0,"In 1996, these figures will triple."
112C-L013,ula,18,1055,1130,75.0,0.0,Then the task was to help children who lost parents in the Civil War.
112C-L013,ula,19,1593,1656,63.0,0.0,In 1995 we will serve over 850 children and 340 families.
112C-L013,ula,20,2047,2162,115.0,0.0,"For Pleasant Run to continue to serve abused and neglected children and their families, we need your support."
112C-L013,ula,21,1456,1533,77.0,2.0,The biggest tragedy is that the problems don't go away; they only grow.
112C-L013,ula,22,1131,1257,126.0,0.0,"Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse."
112C-L013,ula,23,2396,2422,26.0,1.0,"Sincerely, Mary Roth"
112C-L013,ula,24,654,967,313.0,0.0,"Kids like Tommie J., made a ward of the court because of repeated beatings by an alcoholic father; Alice, sent to a group home to get help because of severe behavior disorders; and John H., a recovering alcoholic, rebuilding a relationships with his family so they can live together again."
112C-L014,ula,0,562,678,116.0,0.0,"We all hear about today's increases in neglect, abuse and abandonment of those who can't fight back: children."
112C-L014,ula,1,196,328,132.0,3.0,"Federal, state and local governments are freezing or withdrawing much-needed funding sources for people who are truly in need."
112C-L014,ula,2,1071,1138,67.0,0.0,"For some, it's a matter of weeks or months; for others, it's years."
112C-L014,ula,3,1337,1387,50.0,1.0,We wouldn't exist if the need weren't there.
112C-L014,ula,4,1145,1227,82.0,3.0,"They leave Pleasant Run, generally, ready and able to contribute to society."
112C-L014,ula,5,786,804,18.0,3.0,The positive side.
112C-L014,ula,6,82,110,28.0,1.0,It is a fund-raising appeal.
112C-L014,ula,7,1388,1507,119.0,3.0,The numbers of children who deserve our services are rising... as quickly as our programs can grow to serve them.
112C-L014,ula,8,1228,1283,55.0,5.0,We're proud of our children and all that they overcome.
112C-L014,ula,9,117,195,78.0,5.0,But there's no reason why we shouldn't share good news at the same time.
112C-L014,ula,10,329,555,226.0,6.0,"In spite of that, Pleasant Run Children's Homes, with the help of hundreds of volunteers and others who really care, continues to make a significant impact on the futures of families and kids in need of help."
112C-L014,ula,11,679,779,100.0,3.0,Yet few of us hear enough about kids who live through these adversities and do make the grade.
112C-L014,ula,12,1514,1539,25.0,2.0,Please help us help them.
112C-L014,ula,13,1290,1336,46.0,0.0,"We are a not-for-profit, multi-service agency."
112C-L014,ula,14,805,832,27.0,2.0,These are special children.
112C-L014,ula,15,1540,1607,67.0,5.0,"Pleasant Run Children's Homes... ""where good kids get better."
112C-L014,ula,16,19,51,32.0,2.0,"June 26, 1995 Dear Friend:"
112C-L014,ula,17,833,1064,231.0,5.0,"They come into a Pleasant Run program... whether it's for therapeutic help in their own homes (which nurtures whole families), through foster care families or in the familial surroundings of our residential homes."
112C-L014,ula,18,58,81,23.0,0.0,This is not newsletter.
112C-L014,ula,19,1615,1656,41.0,2.0,"Sincerely, Mary Roth Tom Hirschauer"
112C-L015,ula,0,1888,1933,45.0,2.0,"Sincerely, Mary Roth Executive Director"
112C-L015,ula,1,1505,1607,102.0,0.0,"It can help purchase clothing, school supplies, books and educational tools throughout the year."
112C-L015,ula,2,1248,1335,87.0,0.0,A gift to Pleasant Run means the children in our care will have presents to open.
112C-L015,ula,3,232,325,93.0,0.0,This is the time of year when we give thanks for the warmth and love that surrounds us.
112C-L015,ula,4,475,621,146.0,0.0,"We do this through a wide range of programs including community- based, therapeutic foster care, group homes and our treatment center."
112C-L015,ula,5,622,696,74.0,0.0,Many of the children are victims of abuse or live in unstable homes.
112C-L015,ula,6,703,859,156.0,2.0,"Today we are asking you to take a few minutes to consider making a contribution to Pleasant Run to help the 1,500 children families we care for."
112C-L015,ula,7,1454,1504,50.0,0.0,Your gift will go beyond the holiday season.
112C-L015,ula,8,19,231,212.0,2.0,"Dear Friends of Pleasant Run: The holiday season is the time of year when we're all busy buying gifts, baking goodies, decorating our homes and making arrangements to be with family and friends."
112C-L015,ula,9,1148,1189,41.0,1.0,It may help a family stay together.
112C-L015,ula,10,421,474,53.0,2.0,Pleasant Run cares for at-risk children and families.
112C-L015,ula,11,1821,1881,60.0,0.0,We wish you and your family a new year full of joy and love.
112C-L015,ula,12,941,1087,146.0,0.0,"Others are from families that are struggling to provide a healthy, happy environment but don't have the resources to make it possible."
112C-L015,ula,13,326,414,88.0,2.0,And this time of year is an occasion to remember those not as fortunate as we are.
112C-L015,ula,14,1336,1453,117.0,0.0,"A gift means a family will have a holiday meal, cooking utensils to prepare the meal and dishes to serve it on."
112C-L015,ula,15,860,940,80.0,0.0,Many of the children have no homes; no memories of joy from past holidays.
112C-L015,ula,16,1683,1814,131.0,2.0,Let our families and children know that you want them to have the same kinds of memories of the holidays you will have.
112C-L015,ula,17,1190,1241,51.0,2.0,It can certainly make happy holiday memories.
112C-L015,ula,18,1088,1147,59.0,1.0,Your contribution will make a difference in a child's life.
112C-L015,ula,19,1621,1682,61.0,0.0,Please take a few minutes to mail a donation to Pleasant run.
112C-L016,ula,0,1003,1118,115.0,6.0,"If you are interested and would like more information, please contact Lisa Lusk or Marcia Whited at 693-9222."
112C-L016,ula,1,95,190,95.0,0.0,"At Pleasant Run, Inc. we are making plans and arrangements for our children and families."
112C-L016,ula,2,723,805,82.0,4.0,"But, the holiday season is a particularly difficult time for these families."
112C-L016,ula,3,1199,1315,116.0,8.0,Thank you for considering this opportunity to make this a memorable holiday season for a family in need.
112C-L016,ula,4,1322,1332,10.0,2.0,"Sincerely,"
112C-L016,ula,5,19,88,69.0,5.0,It's hard to believe that the holiday season is only two months away.
112C-L016,ula,6,911,1002,91.0,4.0,We are asking you to consider sponsoring one of our families for this holiday season.
112C-L016,ula,7,374,496,122.0,0.0,These programs focus on keeping the family together by providing counseling and other services to the entire family.
112C-L016,ula,8,303,373,70.0,0.0,These families are participants in our community-based programs.
112C-L016,ula,9,1119,1198,79.0,2.0,We would like to have families matched with sponsors non later than xxxx.
112C-L016,ula,10,197,302,105.0,0.0,"Every year we seek companies, organizations and individuals to sponsor one or more of our families."
112C-L016,ula,11,806,904,98.0,2.0,They do not have the resources necessary to purchase gifts or food for a holiday meal.
112C-L016,ula,12,503,722,219.0,3.0,"After our caseworkers meet with these families and their children they often find they lack even the basic necessities such as cooking utensils, beds, cleaning supplies, etc. We meet these needs immediately."
113CWL017,ula,0,1642,1725,83.0,0.0,Sponsor a child at the Boys & Girls Clubs of Indianapolis' summer camp today!
113CWL017,ula,1,1551,1641,90.0,2.0,"Sincerely, Richard Dickinson P.S. You can make a difference in a child's life."
113CWL017,ula,2,1234,1379,145.0,2.0,Please make camp possible for all deserving Indianapolis children and send in a tax deductible contribution today in the enclosed envelope.
113CWL017,ula,3,1035,1075,40.0,0.0,It costs $225 to send one child to camp.
113CWL017,ula,4,316,479,163.0,3.0,"A time for a youngster to enjoy the fun and benefits of residential camp living, dedicated staff and instruction, and a chance to make special friends."
113CWL017,ula,5,19,136,117.0,2.0,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS Dear Friend, It's summertime, so it must be time for CAMP!"
113CWL017,ula,6,137,242,105.0,0.0,"Yes, it's that time of the year -- the start of the Boys & Girls clubs of Indianapolis' Camp."
113CWL017,ula,7,1386,1426,40.0,0.0,"Consider sponsoring 1, 2, or 3 children."
113CWL017,ula,8,493,604,111.0,2.0,"I know you're committed to ensuring today's children have safe, healthy, and positive summer experiences."
113CWL017,ula,9,925,1028,103.0,2.0,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!
113CWL017,ula,10,605,682,77.0,0.0,That's why I want you to learn more about the Super Summer Safari Camp.
113CWL017,ula,11,1427,1544,117.0,0.0,"No matter the size of the donation, please know that your gift will be appreciated and make a difference."
113CWL017,ula,12,689,776,87.0,0.0,"At Super Summer Safari Camp, there are daily sports, nature, and arts activities."
113CWL017,ula,13,777,924,147.0,2.0,"In addition to the fun stuff, important life-skills such as self-esteem, leadership, and interpersonal cooperation are being developed."
113CWL017,ula,14,243,309,66.0,0.0,"Six weeks of learning and exploring, sports, arts, and fellowship."
113CWL017,ula,15,1076,1227,151.0,0.0,"Many members of the Boys & Girls Clubs of Indianapolis can't afford to go to camp without financial assistance, and that's why we need you!"
113CWL018,ula,0,19,153,134.0,4.0,"February 26, 1999 Dear , Kids today face overwhelming pressures, everything from trouble at home to gangs and drugs."
113CWL018,ula,1,841,858,17.0,0.0,This costs money.
113CWL018,ula,2,228,288,60.0,0.0,That's where the Boys & Girls Clubs of Indianapolis come in.
113CWL018,ula,3,1230,1364,134.0,0.0,"Respectfully, James Campbell President of the Board Deputy Chief, Indianapolis Police Department A United Way Agency"
113CWL018,ula,4,289,403,114.0,1.0,We reach out to kids -- especially those from disadvantaged neighborhoods where the risks are highest.
113CWL018,ula,5,859,952,93.0,0.0,"Money for programs, for equipment, and for repairs and improvements to club facilities."
113CWL018,ula,6,953,1023,70.0,2.0,Your contribution last year of helped us get where we are today.
113CWL018,ula,7,1102,1161,59.0,4.0,Would you please consider a gift of the same in 1999?
113CWL018,ula,8,1193,1223,30.0,4.0,The kids are depending on you.
113CWL018,ula,9,598,834,236.0,4.0,"To accomplish this, the five area Boys & Girls Clubs of Indianapolis must be open and available when the kids need them, with the staff and programs the kids need to reach and grow into responsible and caring citizens."
113CWL018,ula,10,404,591,187.0,11.0,"We give them a chance to realize their own potential by giving them a place where they can develop a sense of competence, of usefulness, a sense of belonging and of influence."
113CWL018,ula,11,154,221,67.0,3.0,Youngsters often find themselves feeling alienated and alone.
113CWL018,ula,12,1024,1101,77.0,3.0,We are counting on you now to help us get where we need to be tomorrow.
113CWL018,ula,13,1371,1421,50.0,2.0,Please detach and return in the enclosed envelope.
113CWL018,ula,14,1168,1192,24.0,4.0,"Please, give generously."
114CUL057,ula,0,728,898,170.0,2.0,"From basketball, kickball, volleyball, archery, crafts, an egg toss, and even a walk through our creek, you will have plenty to do to get you good and hungry."
114CUL057,ula,1,359,424,65.0,1.0,A fund raiser dedicated to you and your family having fun!!
114CUL057,ula,2,905,921,16.0,2.0,"Hungry, you bet!"
114CUL057,ula,3,1540,1550,10.0,0.0,Questions?
114CUL057,ula,4,1402,1476,74.0,0.0,"Simply fill out the enclosed card, and we will see you at the Grill!"
114CUL057,ula,5,215,358,143.0,3.0,"Saturday, September 20,1997, from 2:00 p.m. until 7:00 p.m., marks a special day, as Jameson Camp will hold its first ever Jameson Grill."
114CUL057,ula,6,535,606,71.0,0.0,"and if you need room for a couple of more, we can swing that too!"
114CUL057,ula,7,922,1002,80.0,0.0,"We'll prepare a hog roast and hot dogs for the kids, with all the fixings."
114CUL057,ula,8,614,727,113.0,3.0,The Grill will feature enough activities that you and your kids will have a tough time deciding what to do.
114CUL057,ula,9,1119,1246,127.0,4.0,"The Jameson Grill has been designed to be nothing but fun for you, your family, employees, and maybe even your neighbors."
114CUL057,ula,10,431,533,102.0,0.0,"For this event, when you purchase a corporate picnic table, you will be able to bring 16 people."
114CUL057,ula,11,1253,1395,142.0,4.0,Join in this wonderful event and help Jameson Camp continue to provide the year-round support that gives kids a chance to create dreams.
114CUL057,ula,12,1483,1533,50.0,0.0,One of our volunteers will be contacting you soon.
114CUL057,ula,13,1009,1112,103.0,2.0,"In addition, we will have soft drinks and a raffle, so that you can walk home with a great prize!"
114CUL057,ula,14,1551,1605,54.0,0.0,"Call Pat Bray at 241-2661 or e-mail, jcfundrzr@aol.com"
114CUL057,ula,15,19,208,189.0,4.0,"Come one, Come all to the Inaugural Jameson Grill The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors."
114CUL058,ula,0,2042,2137,95.0,1.0,"After we receive your commitment, we will contact you about picking up your contribution."
114CUL058,ula,1,287,511,224.0,0.0,"The camp offers summer residential programs for children from ages 7-17, and continues contact with the campers and their families with special overnight and weekend follow-up events during the school year."
114CUL058,ula,2,1906,1973,67.0,0.0,"Or, you can fax us at 241-2760, or e-mail, icfundrzr@aol.com."
114CUL058,ula,3,1016,1185,169.0,6.0,"This event is designed to be fun for campers, their families, friends of the camp, neighbors, staff, and anyone interested in finding out more about Jameson."
114CUL058,ula,4,923,1015,92.0,2.0,This year Jameson Camp is planning an Inaugural fund-raising event: The Jameson Grill!
114CUL058,ula,5,1974,2041,67.0,2.0,Your quick response will help us begin organizing our prizes.
114CUL058,ula,6,1428,1466,38.0,0.0,This is where we need your help.
114CUL058,ula,7,1186,1213,27.0,2.0,"In short, Fun for Everyone!"
114CUL058,ula,8,2205,2264,59.0,2.0,We appreciate your support of our first event of this type.
114CUL058,ula,9,1642,1810,168.0,3.0,Your contribution will help with funding so Jameson Camp can continue providing the year-round camping experience that gives kids a chance to create dreams.
114CUL058,ula,10,774,916,142.0,2.0,"The goal of our organized camping experience is to improve the total health of the children socially, emotionally, and physically."
114CUL058,ula,11,19,67,48.0,0.0,"July 11, 1997 Name Address City, State Zip"
114CUL058,ula,12,100,157,57.0,2.0,We need your help in continuing the work of Jameson Camp.
114CUL058,ula,13,1473,1641,168.0,4.0,Can you help support this wonderful event by furnishing any type of products or services that can be used as prizes for our activities or as a raffle prize?
114CUL058,ula,14,1817,1905,88.0,0.0,Enclosed is a form you can complete and return to us in the postage-paid envelope.
114CUL058,ula,15,74,93,19.0,2.0,Dear Mr./Mrs. Name:
114CUL058,ula,16,518,644,126.0,0.0,"All children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals."
114CUL058,ula,17,1380,1427,47.0,2.0,Lucky attendees can go home with a great prize.
114CUL058,ula,18,645,773,128.0,0.0,"Many of the children have learning disabilities, behavioral problems, or come from economically distressed families."
