docName,dirName,idx,type,startByte,endByte,wordLen,text,intensity,polarity,expression-intensity,attitude-type,attitude-uncertain
13.44.36-19236,non_fbis,57,GATE_direct-subjective,3351,3391,40.0,have opted for solidarity in support of,medium,positive,medium,,
13.44.36-19236,non_fbis,307,GATE_direct-subjective,359,368,9.0,denounced,high,negative,high,,
13.44.36-19236,non_fbis,170,GATE_direct-subjective,2212,2231,19.0,said in a statement,neutral,,neutral,,
13.44.36-19236,non_fbis,162,GATE_direct-subjective,42,50,8.0,Condemns,high,negative,high,,
13.44.36-19236,non_fbis,25,GATE_expressive-subjectivity,2880,2911,31.0,just some of the irregularities,medium,negative,,,
13.44.36-19236,non_fbis,404,GATE_attitude,3611,3669,58.0,It is no surprise that this outcome has now been achieved,medium-high,,,arguing-pos,
13.44.36-19236,non_fbis,146,GATE_attitude,3340,3398,58.0,appears to have opted for solidarity in support of Mugabe,low,,,arguing-pos,somewhat-uncertain
13.44.36-19236,non_fbis,388,GATE_expressive-subjectivity,4871,4878,7.0,perhaps,low,neutral,,,
13.44.36-19236,non_fbis,380,GATE_direct-subjective,2099,2103,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,235,GATE_attitude,4323,4340,17.0,has been mandated,low,,,other-attitude,
13.44.36-19236,non_fbis,106,GATE_direct-subjective,3134,3143,9.0,criticism,medium,negative,medium,,
13.44.36-19236,non_fbis,98,GATE_attitude,1103,1116,13.0,congratulated,medium,,,sentiment-pos,
13.44.36-19236,non_fbis,340,GATE_direct-subjective,3854,3859,5.0,think,low,neutral,low,,
13.44.36-19236,non_fbis,203,GATE_expressive-subjectivity,3866,3872,6.0,flawed,medium,negative,,,
13.44.36-19236,non_fbis,187,GATE_attitude,2136,2174,38.0,failed to meet international standards,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,308,GATE_direct-subjective,1456,1460,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,171,GATE_attitude,3268,3292,24.0,are lining up to condemn,high,,,sentiment-neg,
13.44.36-19236,non_fbis,413,GATE_expressive-subjectivity,3268,3292,24.0,are lining up to condemn,low,negative,,,
13.44.36-19236,non_fbis,155,GATE_direct-subjective,4925,4934,9.0,contested,low,negative,low,,
13.44.36-19236,non_fbis,276,GATE_attitude,4532,4582,50.0,it is possible that some could resort to violence,low-medium,,,speculation,
13.44.36-19236,non_fbis,147,GATE_expressive-subjectivity,4434,4436,2.0,If,low,neutral,,,
13.44.36-19236,non_fbis,397,GATE_attitude,157,165,8.0,reaction,low,,,other-attitude,
13.44.36-19236,non_fbis,268,GATE_expressive-subjectivity,892,917,25.0,administrative oversights,low,negative,,,
13.44.36-19236,non_fbis,10,GATE_attitude,4723,4728,5.0,urged,medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,389,GATE_attitude,2746,2925,179.0,"systematic cheating, spoiling tactics, rigid new laws and sheer obstruction - as well as political violence and intimidation - were just some of the irregularities practised by",high,,,sentiment-neg,
13.44.36-19236,non_fbis,260,GATE_attitude,4460,4501,41.0,have a sense that they have been cheated,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,2,GATE_attitude,1796,1809,13.0,That position,low,,,other-attitude,
13.44.36-19236,non_fbis,244,GATE_direct-subjective,3117,3129,12.0,has rejected,medium,negative,medium,,
13.44.36-19236,non_fbis,107,GATE_attitude,5265,5285,20.0,are eagerly awaiting,medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,349,GATE_attitude,1514,1526,12.0,expectations,low,,,other-attitude,
13.44.36-19236,non_fbis,220,GATE_attitude,4036,4084,48.0,"may claim victory, but not democratic legitimacy",medium,,,sentiment-neg,
13.44.36-19236,non_fbis,91,GATE_attitude,4036,4084,48.0,"may claim victory, but not democratic legitimacy",medium,,,arguing-neg,
13.44.36-19236,non_fbis,333,GATE_expressive-subjectivity,4046,4053,7.0,victory,medium,positive,,,
13.44.36-19236,non_fbis,325,GATE_direct-subjective,4040,4045,5.0,claim,low,neutral,low,,
13.44.36-19236,non_fbis,309,GATE_attitude,512,589,77.0,"""legitimate"" - largely satisfactory and transparent, credible, free and fair",medium,,,sentiment-pos,
13.44.36-19236,non_fbis,180,GATE_attitude,5487,5658,171.0,may all hope that he is spending the time reviewing the tense situation in the country and working out how best to calm fears and concern and rally Zimbabweans together,low,,,speculation,
13.44.36-19236,non_fbis,51,GATE_attitude,2631,2637,6.0,warned,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,301,GATE_expressive-subjectivity,3174,3208,34.0,"exemplary, free, fair and peaceful",high,positive,,,
13.44.36-19236,non_fbis,43,GATE_expressive-subjectivity,3943,3949,6.0,flawed,medium,negative,,,
13.44.36-19236,non_fbis,19,GATE_direct-subjective,3611,3613,2.0,It,medium,,,,
13.44.36-19236,non_fbis,269,GATE_direct-subjective,4323,4340,17.0,has been mandated,low,neutral,low,,
13.44.36-19236,non_fbis,11,GATE_attitude,3134,3143,9.0,criticism,medium,,,intention-neg,
13.44.36-19236,non_fbis,132,GATE_direct-subjective,2741,2745,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,3,GATE_direct-subjective,4114,4123,9.0,indicated,neutral,,neutral,,
13.44.36-19236,non_fbis,253,GATE_attitude,1657,1758,101.0,could not be said to adequately comply with the norms and standards for elections in the SADC region,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,374,GATE_direct-subjective,1125,1132,7.0,calling,neutral,,neutral,,
13.44.36-19236,non_fbis,366,GATE_expressive-subjectivity,2516,2528,12.0,illegitimate,medium,negative,,,
13.44.36-19236,non_fbis,100,GATE_attitude,4040,4053,13.0,claim victory,medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,350,GATE_direct-subjective,1514,1526,12.0,expectations,low,neutral,low,,
13.44.36-19236,non_fbis,213,GATE_expressive-subjectivity,1491,1501,10.0,fell short,medium,negative,,,
13.44.36-19236,non_fbis,84,GATE_direct-subjective,8,16,8.0,Endorses,medium,positive,medium,,
13.44.36-19236,non_fbis,334,GATE_expressive-subjectivity,1147,1159,12.0,testimony of,medium,positive,,,
13.44.36-19236,non_fbis,205,GATE_direct-subjective,5265,5285,20.0,are eagerly awaiting,medium,positive,medium,,
13.44.36-19236,non_fbis,76,GATE_attitude,3483,3513,30.0,is locked in a verbal war with,high,,,sentiment-neg,
13.44.36-19236,non_fbis,68,GATE_expressive-subjectivity,651,658,7.0,chaotic,low,negative,,,
13.44.36-19236,non_fbis,318,GATE_direct-subjective,1830,1848,18.0,views expressed by,low,neutral,low,,
13.44.36-19236,non_fbis,189,GATE_expressive-subjectivity,4055,4084,29.0,but not democratic legitimacy,medium,negative,,,
13.44.36-19236,non_fbis,310,GATE_expressive-subjectivity,3340,3347,7.0,appears,low,neutral,,,
13.44.36-19236,non_fbis,52,GATE_attitude,1164,1219,55.0,confidence and high esteem the people of Zimbabwe hold,high,,,sentiment-pos,
13.44.36-19236,non_fbis,302,GATE_expressive-subjectivity,5487,5490,3.0,may,low,neutral,,,
13.44.36-19236,non_fbis,423,GATE_expressive-subjectivity,740,777,37.0,"water tight, without room for rigging",medium,positive,,,
13.44.36-19236,non_fbis,165,GATE_attitude,4408,4428,20.0,was equally critical,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,36,GATE_expressive-subjectivity,2136,2174,38.0,failed to meet international standards,medium,negative,,,
13.44.36-19236,non_fbis,415,GATE_direct-subjective,5487,5499,12.0,may all hope,medium,positive,medium,,
13.44.36-19236,non_fbis,157,GATE_attitude,1830,1835,5.0,views,low,,,other-attitude,
13.44.36-19236,non_fbis,149,GATE_expressive-subjectivity,513,523,10.0,legitimate,medium,positive,,,
13.44.36-19236,non_fbis,12,GATE_attitude,1975,2002,27.0,have been heavily critical,high,,,sentiment-neg,
13.44.36-19236,non_fbis,383,GATE_attitude,4925,4934,9.0,contested,low-medium,,,sentiment-neg,
13.44.36-19236,non_fbis,246,GATE_direct-subjective,3235,3243,8.0,disagree,medium,negative,medium,,
13.44.36-19236,non_fbis,359,GATE_expressive-subjectivity,566,574,8.0,credible,medium,positive,,,
13.44.36-19236,non_fbis,230,GATE_expressive-subjectivity,1657,1695,38.0,could not be said to adequately comply,medium,negative,,,
13.44.36-19236,non_fbis,101,GATE_attitude,359,368,9.0,denounced,high,,,sentiment-neg,
13.44.36-19236,non_fbis,343,GATE_direct-subjective,4585,4589,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,206,GATE_direct-subjective,157,165,8.0,reaction,low,neutral,low,,
13.44.36-19236,non_fbis,77,GATE_attitude,3739,3762,23.0,categorically rejecting,high,,,sentiment-neg,
13.44.36-19236,non_fbis,69,GATE_attitude,3117,3129,12.0,has rejected,medium-high,,,sentiment-neg,
13.44.36-19236,non_fbis,182,GATE_attitude,3797,3814,17.0,do not recognize,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,303,GATE_direct-subjective,4013,4022,9.0,concluded,low,neutral,low,,
13.44.36-19236,non_fbis,174,GATE_attitude,5609,5626,17.0,fears and concern,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,424,GATE_direct-subjective,1771,1791,20.0,said in a statement,neutral,,neutral,,
13.44.36-19236,non_fbis,166,GATE_direct-subjective,2495,2499,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,37,GATE_attitude,2034,2038,4.0,view,low,,,other-attitude,
13.44.36-19236,non_fbis,150,GATE_direct-subjective,4723,4728,5.0,urged,medium,both,medium,,
13.44.36-19236,non_fbis,13,GATE_attitude,5421,5439,18.0,loudly celebrating,high,,,sentiment-pos,
13.44.36-19236,non_fbis,392,GATE_expressive-subjectivity,4146,4178,32.0,failed the 'free and fair' test,medium,negative,,,
13.44.36-19236,non_fbis,239,GATE_expressive-subjectivity,2846,2872,26.0,violence and intimidation,high,negative,,,
13.44.36-19236,non_fbis,360,GATE_direct-subjective,4408,4428,20.0,was equally critical,medium,negative,medium,,
13.44.36-19236,non_fbis,352,GATE_attitude,1147,1226,79.0,testimony of the confidence and high esteem the people of Zimbabwe hold in you,high,,,sentiment-pos,
13.44.36-19236,non_fbis,94,GATE_expressive-subjectivity,4538,4546,8.0,possible,low,neutral,,,
13.44.36-19236,non_fbis,344,GATE_attitude,2440,2452,12.0,has rejected,medium-high,,,sentiment-neg,
13.44.36-19236,non_fbis,215,GATE_attitude,740,777,37.0,"water tight, without room for rigging",medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,86,GATE_expressive-subjectivity,3557,3609,52.0,"was bent on achieving ""one goal, power at all costs",high,negative,,,
13.44.36-19236,non_fbis,78,GATE_expressive-subjectivity,4494,4501,7.0,cheated,medium,negative,,,
13.44.36-19236,non_fbis,328,GATE_attitude,2695,2703,8.0,implored,high,,,sentiment-neg,
13.44.36-19236,non_fbis,320,GATE_attitude,2675,2690,15.0,"were ""seething""",high,,,sentiment-neg,
13.44.36-19236,non_fbis,62,GATE_attitude,3235,3243,8.0,disagree,low-medium,,,agree-neg,
13.44.36-19236,non_fbis,54,GATE_direct-subjective,4460,4472,12.0,have a sense,low,neutral,low,,
13.44.36-19236,non_fbis,304,GATE_direct-subjective,703,706,3.0,say,neutral,,neutral,,
13.44.36-19236,non_fbis,46,GATE_expressive-subjectivity,2712,2721,9.0,stay calm,low,positive,,,
13.44.36-19236,non_fbis,296,GATE_attitude,4964,5022,58.0,becoming increasingly isolated on the international stage,low-medium,,,arguing-pos,somewhat-uncertain
13.44.36-19236,non_fbis,159,GATE_attitude,42,50,8.0,Condemns,high,,,sentiment-neg,
13.44.36-19236,non_fbis,409,GATE_expressive-subjectivity,576,589,13.0,free and fair,medium,positive,,,
13.44.36-19236,non_fbis,151,GATE_attitude,2695,2703,8.0,implored,high,,,sentiment-pos,
13.44.36-19236,non_fbis,143,GATE_direct-subjective,945,966,21.0,audible laughter from,medium,negative,medium,,
13.44.36-19236,non_fbis,135,GATE_attitude,4146,4178,32.0,failed the 'free and fair' test,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,6,GATE_direct-subjective,5421,5439,18.0,loudly celebrating,high,positive,high,,
13.44.36-19236,non_fbis,127,GATE_direct-subjective,3739,3762,23.0,categorically rejecting,high,negative,high,,
13.44.36-19236,non_fbis,248,GATE_expressive-subjectivity,4247,4270,23.0,does not look very good,low,negative,,,
13.44.36-19236,non_fbis,353,GATE_attitude,813,918,105.0,"blamed the long lines of voters unable to vote despite waiting many hours on ""administrative oversights""",medium,,,arguing-pos,
13.44.36-19236,non_fbis,345,GATE_direct-subjective,619,624,5.0,noted,neutral,,neutral,,
13.44.36-19236,non_fbis,337,GATE_attitude,945,961,16.0,audible laughter,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,208,GATE_expressive-subjectivity,2647,2662,15.0,disenfranchised,medium,negative,,,
13.44.36-19236,non_fbis,329,GATE_direct-subjective,2695,2703,8.0,implored,high,both,high,,
13.44.36-19236,non_fbis,200,GATE_direct-subjective,3268,3292,24.0,are lining up to condemn,high,negative,high,,
13.44.36-19236,non_fbis,321,GATE_expressive-subjectivity,3617,3628,11.0,no surprise,medium,neutral,,,
13.44.36-19236,non_fbis,192,GATE_direct-subjective,1975,2002,27.0,have been heavily critical,high,negative,high,,
13.44.36-19236,non_fbis,168,GATE_expressive-subjectivity,1536,1557,21.0,climate of insecurity,medium,negative,,,
13.44.36-19236,non_fbis,39,GATE_attitude,3943,3949,6.0,flawed,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,410,GATE_attitude,1532,1758,226.0,The climate of insecurity obtaining in Zimbabwe since the 2000 parliamentary elections was such that the electoral process could not be said to adequately comply with the norms and standards for elections in the SADC region,low-medium,,,arguing-neg,
13.44.36-19236,non_fbis,281,GATE_direct-subjective,3874,3876,2.0,We,medium,,,,
13.44.36-19236,non_fbis,152,GATE_attitude,5491,5499,8.0,all hope,medium,,,sentiment-pos,
13.44.36-19236,non_fbis,23,GATE_attitude,625,658,33.0,long queues and delays in chaotic,low-medium,,,sentiment-neg,
13.44.36-19236,non_fbis,402,GATE_attitude,297,318,21.0,generally approved of,medium,,,sentiment-pos,
13.44.36-19236,non_fbis,15,GATE_attitude,4685,4697,12.0,appealed for,medium,,,sentiment-pos,
13.44.36-19236,non_fbis,394,GATE_attitude,3174,3208,34.0,"exemplary, free, fair and peaceful",high,,,sentiment-pos,
13.44.36-19236,non_fbis,257,GATE_direct-subjective,2631,2637,6.0,warned,medium,negative,medium,,
13.44.36-19236,non_fbis,120,GATE_direct-subjective,2675,2689,14.0,"were ""seething",high,negative,high,,
13.44.36-19236,non_fbis,241,GATE_expressive-subjectivity,4036,4039,3.0,may,low,neutral,,,
13.44.36-19236,non_fbis,225,GATE_direct-subjective,813,819,6.0,blamed,medium,negative,medium,,
13.44.36-19236,non_fbis,209,GATE_expressive-subjectivity,2746,2822,76.0,"systematic cheating, spoiling tactics, rigid new laws and sheer obstruction",high,negative,,,
13.44.36-19236,non_fbis,80,GATE_attitude,2511,2571,60.0,"was ""illegitimate"" and a clear case of ""highway robbery"" by",high,,,sentiment-neg,
13.44.36-19236,non_fbis,330,GATE_direct-subjective,3522,3526,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,72,GATE_direct-subjective,1796,1809,13.0,That position,low,neutral,low,,
13.44.36-19236,non_fbis,314,GATE_attitude,4247,4270,23.0,does not look very good,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,185,GATE_direct-subjective,3498,3508,10.0,verbal war,high,negative,high,,
13.44.36-19236,non_fbis,306,GATE_attitude,3561,3609,48.0,"bent on achieving ""one goal, power at all costs",high,,,sentiment-neg,
13.44.36-19236,non_fbis,177,GATE_expressive-subjectivity,527,563,36.0,largely satisfactory and transparent,medium,positive,,,
13.44.36-19236,non_fbis,48,GATE_attitude,3483,3513,30.0,is locked in a verbal war with,high,,,sentiment-neg,
13.44.36-19236,non_fbis,298,GATE_expressive-subjectivity,1164,1190,26.0,confidence and high esteem,high,positive,,,
13.44.36-19236,non_fbis,169,GATE_attitude,3351,3391,40.0,have opted for solidarity in support of,medium,,,sentiment-pos,
13.44.36-19236,non_fbis,290,GATE_expressive-subjectivity,2534,2567,33.0,"a clear case of ""highway robbery",high,negative,,,
13.44.36-19236,non_fbis,282,GATE_attitude,3557,3568,11.0,was bent on,high,,,intention-pos,
13.44.36-19236,non_fbis,153,GATE_expressive-subjectivity,2281,2350,69.0,not satisfied the fundamental requirements for a democratic election,medium,negative,,,
13.44.36-19236,non_fbis,24,GATE_direct-subjective,3797,3814,17.0,do not recognize,medium,negative,medium,,
13.44.36-19236,non_fbis,403,GATE_direct-subjective,1103,1116,13.0,congratulated,medium,positive,medium,,
13.44.36-19236,non_fbis,145,GATE_expressive-subjectivity,4973,5022,49.0,increasingly isolated on the international stage,low,negative,,,
13.44.36-19236,non_fbis,395,GATE_attitude,1491,1526,35.0,fell short of regional expectations,low-medium,,,sentiment-neg,
13.44.36-19236,non_fbis,266,GATE_direct-subjective,4227,4231,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,8,GATE_direct-subjective,5609,5626,17.0,fears and concern,medium,negative,medium,,
13.44.36-19236,non_fbis,387,GATE_direct-subjective,2034,2038,4.0,view,low,neutral,low,,
13.44.36-19236,non_fbis,258,GATE_direct-subjective,2440,2452,12.0,has rejected,medium,negative,medium,,
13.44.36-19236,non_fbis,0,GATE_attitude,2281,2350,69.0,not satisfied the fundamental requirements for a democratic election,medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,254,GATE_direct-subjective,1512,1518,6.0,agrees,low,neutral,low,,
14.06.39-26143,non_fbis,379,GATE_attitude,4121,4156,35.0,have saved all of their praise for,medium,,,sentiment-pos,
14.06.39-26143,non_fbis,250,GATE_direct-subjective,2224,2280,56.0,is giving the civil rights advocates a hearty thumbs up,high,positive,high,,
14.06.39-26143,non_fbis,375,GATE_attitude,4296,4301,5.0,trust,medium,,,sentiment-pos,
14.06.39-26143,non_fbis,246,GATE_attitude,1364,1447,83.0,That might make it more difficult to find Osama bin Laden and his remaining thugs,low-medium,,,sentiment-neg,
14.06.39-26143,non_fbis,371,GATE_direct-subjective,14,18,4.0,SAID,neutral,,neutral,,
14.06.39-26143,non_fbis,113,GATE_expressive-subjectivity,4456,4490,34.0,competent and scrupulously honest,high,positive,,,
14.06.39-26143,non_fbis,105,GATE_attitude,3498,3540,42.0,"writes a goodbye to his ""favourite Newfie",medium,,,sentiment-neg,
14.06.39-26143,non_fbis,359,GATE_attitude,624,761,137.0,"there is the controversial, and more pressing, matter of the plight of the al-Qaeda fighters imprisoned at a U.S. military base in Cuba",medium,,,arguing-pos,
14.06.39-26143,non_fbis,355,GATE_expressive-subjectivity,1154,1174,20.0,don't mean that's so,medium,uncertain-negative,,,
14.06.39-26143,non_fbis,93,GATE_expressive-subjectivity,4204,4225,21.0,a hometown favourite,low,positive,,,
14.06.39-26143,non_fbis,343,GATE_direct-subjective,2390,2414,24.0,provoked much criticism,high,negative,high,,
14.06.39-26143,non_fbis,210,GATE_attitude,2915,2964,49.0,assertion that he was leaving for family reasons,medium,,,arguing-pos,
14.06.39-26143,non_fbis,81,GATE_attitude,323,331,8.0,dramatic,low-medium,,,arguing-pos,
14.06.39-26143,non_fbis,77,GATE_expressive-subjectivity,1211,1217,6.0,should,medium,neutral,,,
14.06.39-26143,non_fbis,331,GATE_direct-subjective,2692,2699,7.0,content,low,positive,low,,
14.06.39-26143,non_fbis,202,GATE_direct-subjective,3434,3448,14.0,"is ""not amused",medium,negative,medium,,
14.06.39-26143,non_fbis,327,GATE_expressive-subjectivity,909,914,5.0,harsh,medium,negative,,,
14.06.39-26143,non_fbis,323,GATE_attitude,2111,2149,38.0,might very well imperil American lives,low-medium,,,sentiment-neg,
14.06.39-26143,non_fbis,194,GATE_expressive-subjectivity,4111,4119,8.0,it seems,low,neutral,,,
14.06.39-26143,non_fbis,319,GATE_direct-subjective,2175,2177,2.0,If,low,,,,
14.06.39-26143,non_fbis,61,GATE_direct-subjective,805,810,5.0,reads,neutral,,neutral,,
14.06.39-26143,non_fbis,315,GATE_expressive-subjectivity,1611,1615,4.0,must,medium,neutral,,,
14.06.39-26143,non_fbis,186,GATE_attitude,4241,4301,60.0,has proven to be a sensible manager who Canadians can trust,medium,,,sentiment-pos,
14.06.39-26143,non_fbis,311,GATE_attitude,2692,2699,7.0,content,low-medium,,,sentiment-pos,
14.06.39-26143,non_fbis,53,GATE_direct-subjective,1005,1011,6.0,writes,neutral,,neutral,,
14.06.39-26143,non_fbis,307,GATE_expressive-subjectivity,102,141,39.0,The plight of prisoners and politicians,low,negative,,,
14.06.39-26143,non_fbis,295,GATE_direct-subjective,2852,2857,5.0,wrote,neutral,,neutral,,
14.06.39-26143,non_fbis,166,GATE_direct-subjective,4304,4308,4.0,says,neutral,,neutral,,
14.06.39-26143,non_fbis,291,GATE_expressive-subjectivity,4260,4268,8.0,sensible,medium,positive,,,
14.06.39-26143,non_fbis,33,GATE_attitude,2224,2280,56.0,is giving the civil rights advocates a hearty thumbs up,medium-high,,,sentiment-pos,
14.06.39-26143,non_fbis,283,GATE_expressive-subjectivity,20,61,41.0,"No tears for Tobin, but some for al-Qaeda",medium,uncertain-negative,,,
14.06.39-26143,non_fbis,25,GATE_expressive-subjectivity,3130,3254,124.0,"With some effort, he pins the flailing child down on the changing table only to discover there are no diapers in the house",low,negative,,,
14.06.39-26143,non_fbis,21,GATE_attitude,2892,2902,10.0,ridiculing,high,,,sentiment-neg,
14.06.39-26143,non_fbis,275,GATE_expressive-subjectivity,3256,3283,27.0,Brian gives up in confusion,low,negative,,,
14.06.39-26143,non_fbis,9,GATE_attitude,3434,3448,14.0,"is ""not amused",medium,,,sentiment-neg,
14.06.39-26143,non_fbis,263,GATE_direct-subjective,3329,3334,5.0,notes,neutral,,neutral,,
14.06.39-26143,non_fbis,259,GATE_direct-subjective,3637,3642,5.0,wrote,neutral,,neutral,,
14.06.39-26143,non_fbis,130,GATE_expressive-subjectivity,2094,2109,15.0,any differently,low,neutral,,,
14.06.39-26143,non_fbis,1,GATE_expressive-subjectivity,1442,1447,5.0,thugs,medium,negative,,,
14.06.39-26143,non_fbis,255,GATE_attitude,1154,1174,20.0,don't mean that's so,low-medium,,,arguing-neg,
14.06.39-26143,non_fbis,247,GATE_expressive-subjectivity,531,537,6.0,antics,medium,negative,,,
14.06.39-26143,non_fbis,118,GATE_direct-subjective,2657,2662,5.0,wrote,neutral,,neutral,,
14.06.39-26143,non_fbis,243,GATE_attitude,1449,1489,40.0,But laws keep us from behaving like them,medium,,,sentiment-neg,
14.06.39-26143,non_fbis,106,GATE_direct-subjective,1192,1198,6.0,argues,medium,neutral,medium,,
14.06.39-26143,non_fbis,356,GATE_attitude,772,777,5.0,thugs,medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,352,GATE_direct-subjective,1758,1766,8.0,disagree,medium,negative,medium,,
14.06.39-26143,non_fbis,223,GATE_direct-subjective,1219,1225,6.0,insist,medium,neutral,medium,,
14.06.39-26143,non_fbis,348,GATE_expressive-subjectivity,3566,3590,24.0,walked on too many toes,medium,negative,,,
14.06.39-26143,non_fbis,219,GATE_attitude,2390,2414,24.0,provoked much criticism,medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,344,GATE_expressive-subjectivity,3596,3617,21.0,made too many enemies,medium,negative,,,
14.06.39-26143,non_fbis,336,GATE_attitude,1535,1567,32.0,must now move to its next stage,medium,,,arguing-pos,
14.06.39-26143,non_fbis,78,GATE_attitude,420,426,6.0,ponder,low,,,other-attitude,
14.06.39-26143,non_fbis,203,GATE_expressive-subjectivity,323,331,8.0,dramatic,low,neutral,,,
14.06.39-26143,non_fbis,74,GATE_expressive-subjectivity,1369,1374,5.0,might,low,neutral,,,
14.06.39-26143,non_fbis,199,GATE_expressive-subjectivity,3055,3128,73.0,Day One: Brian decides it's finally time to learn how to diaper the baby,medium,negative,,,
14.06.39-26143,non_fbis,324,GATE_direct-subjective,142,181,39.0,has been weighing heavily on the minds,medium,negative,medium,,
14.06.39-26143,non_fbis,191,GATE_direct-subjective,1076,1078,2.0,On,medium,,,,
14.06.39-26143,non_fbis,62,GATE_expressive-subjectivity,767,802,35.0,Even thugs deserve humane treatment,high,uncertain-both,,,
14.06.39-26143,non_fbis,58,GATE_attitude,1369,1447,78.0,might make it more difficult to find Osama bin Laden and his remaining thugs,low-medium,,,sentiment-neg,
14.06.39-26143,non_fbis,312,GATE_expressive-subjectivity,597,621,24.0,the status of golden boy,medium,uncertain-negative,,,
14.06.39-26143,non_fbis,183,GATE_direct-subjective,3498,3504,6.0,writes,neutral,,neutral,,
14.06.39-26143,non_fbis,54,GATE_expressive-subjectivity,1076,1093,17.0,On the other hand,low,neutral,,,
14.06.39-26143,non_fbis,308,GATE_attitude,2852,2890,38.0,wrote a devastatingly sarcastic piece,medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,179,GATE_attitude,4623,4649,26.0,bodes well for the country,medium,,,sentiment-pos,
14.06.39-26143,non_fbis,175,GATE_direct-subjective,4326,4335,9.0,observing,neutral,,neutral,,
14.06.39-26143,non_fbis,46,GATE_attitude,1820,1855,35.0,is unequivocal in its U.S. support,medium-high,,,sentiment-pos,
14.06.39-26143,non_fbis,163,GATE_direct-subjective,1861,1882,21.0,can't help but wonder,medium,uncertain-negative,medium,,
14.06.39-26143,non_fbis,288,GATE_expressive-subjectivity,3996,4082,86.0,"flighty, opportunistic and lacking in commitment to his job as a Member of Parliament",high,negative,,,
14.06.39-26143,non_fbis,159,GATE_attitude,1192,1358,166.0,"argues that Canada should ""insist"" the United States ""allow a 'competent tribunal' to decide the legal status of the detainees, as required by the Geneva Convention",medium,,,arguing-pos,
14.06.39-26143,non_fbis,284,GATE_expressive-subjectivity,4292,4301,9.0,can trust,medium,positive,,,
14.06.39-26143,non_fbis,18,GATE_attitude,2991,2999,8.0,imagines,low,,,other-attitude,
14.06.39-26143,non_fbis,14,GATE_expressive-subjectivity,2420,2456,36.0,No tears will be shed in this corner,high,negative,,,
14.06.39-26143,non_fbis,268,GATE_expressive-subjectivity,4126,4151,25.0,saved all of their praise,low,neutral,,,
14.06.39-26143,non_fbis,264,GATE_attitude,555,621,66.0,the elevation of Ottawa's John Manley to the status of golden boy,low-medium,,,sentiment-neg,
14.06.39-26143,non_fbis,6,GATE_attitude,3725,3759,34.0,"was also one of the most ""unstable",medium,,,sentiment-neg,
14.06.39-26143,non_fbis,260,GATE_expressive-subjectivity,1145,1153,8.0,humanely,medium,positive,,,
14.06.39-26143,non_fbis,2,GATE_direct-subjective,3763,3769,6.0,noting,neutral,,neutral,,
14.06.39-26143,non_fbis,373,GATE_direct-subjective,2991,2999,8.0,imagines,low,uncertain-neutral,low,,
14.06.39-26143,non_fbis,244,GATE_expressive-subjectivity,2262,2280,18.0,a hearty thumbs up,high,uncertain-neutral,,,
14.06.39-26143,non_fbis,365,GATE_attitude,403,438,35.0,have had time to ponder his actions,low,,,arguing-pos,
14.06.39-26143,non_fbis,236,GATE_expressive-subjectivity,1026,1074,48.0,But that doesn't necessarily make them inhumane,medium,neutral,,,
14.06.39-26143,non_fbis,107,GATE_direct-subjective,417,426,9.0,to ponder,low,neutral,low,,
14.06.39-26143,non_fbis,361,GATE_expressive-subjectivity,2111,2126,15.0,might very well,medium,neutral,,,
14.06.39-26143,non_fbis,103,GATE_expressive-subjectivity,3734,3759,25.0,"one of the most ""unstable",medium,negative,,,
14.06.39-26143,non_fbis,357,GATE_direct-subjective,2892,2902,10.0,ridiculing,high,negative,high,,
14.06.39-26143,non_fbis,228,GATE_attitude,2111,2149,38.0,might very well imperil American lives,low-medium,,,speculation,
14.06.39-26143,non_fbis,99,GATE_attitude,3849,3856,7.0,vitriol,medium,,,sentiment-neg,
